"hhid","weight","province","zone"
"HID839050",75.4063542908936,19,"Mountain"
"HID839278",67.7004745127621,21,"Plain"
"HID839292",162.287085147674,14,"Plain"
"HID839304",230.001286794106,17,"Tonle Sap"
"HID839403",65.9010866060736,25,"Plain"
"HID839408",164.451150387654,14,"Plain"
"HID839513",197.386954855465,5,"Mountain"
"HID839579",90.8524717360578,1,"Tonle Sap"
"HID839613",57.8068815341142,21,"Plain"
"HID839769",101.192045977485,5,"Mountain"
"HID840026",149.724489887689,6,"Tonle Sap"
"HID840123",113.839961778636,1,"Tonle Sap"
"HID840201",105.587126757648,15,"Tonle Sap"
"HID840325",289.935073428671,20,"Plain"
"HID840374",135.105818082286,17,"Tonle Sap"
"HID840471",194.329790925576,17,"Tonle Sap"
"HID840701",120.250252953144,14,"Plain"
"HID840794",61.1077391981932,9,"Coastal"
"HID840813",230.534249338974,6,"Tonle Sap"
"HID840840",114.24316980114,2,"Tonle Sap"
"HID840859",155.878066981499,22,"Tonle Sap"
"HID840906",254.564759850574,22,"Tonle Sap"
"HID840967",174.068919177178,17,"Tonle Sap"
"HID841021",105.821808210478,3,"Plain"
"HID841022",164.219652140228,4,"Tonle Sap"
"HID841067",117.099772392683,25,"Plain"
"HID841092",87.0660258236428,8,"Plain"
"HID841117",178.105702772496,20,"Plain"
"HID841387",51.9338247545553,8,"Plain"
"HID841487",163.344907229419,20,"Plain"
"HID841528",199.661831305041,14,"Plain"
"HID841581",72.6843407220724,13,"Mountain"
"HID841591",159.878411873138,2,"Tonle Sap"
"HID841620",187.489993510359,2,"Tonle Sap"
"HID841679",147.268418968288,13,"Mountain"
"HID841685",240.766487542181,1,"Tonle Sap"
"HID841722",83.4484099953317,8,"Plain"
"HID841809",53.5485084594082,3,"Plain"
"HID841810",178.838657298473,3,"Plain"
"HID841891",122.936957191832,16,"Mountain"
"HID841920",148.991783952817,7,"Coastal"
"HID841956",66.277083554435,16,"Mountain"
"HID841967",58.004939319849,5,"Mountain"
"HID842130",146.197375921246,13,"Mountain"
"HID842390",151.440312945545,20,"Plain"
"HID842423",75.1459677451077,20,"Plain"
"HID842462",92.3604440472789,14,"Plain"
"HID842508",200.52714544109,14,"Plain"
"HID842567",105.926822368187,10,"Mountain"
"HID842571",106.558295074132,14,"Plain"
"HID842578",69.0458044550028,21,"Plain"
"HID842615",78.8733859898062,21,"Plain"
"HID842663",214.446555497673,25,"Plain"
"HID842669",117.174437700854,13,"Mountain"
"HID842672",108.938362227802,4,"Tonle Sap"
"HID842684",134.609330568813,6,"Tonle Sap"
"HID842748",129.157189833285,7,"Coastal"
"HID842749",96.7911331585527,20,"Plain"
"HID842825",142.655191386147,13,"Mountain"
"HID842828",167.874593347254,2,"Tonle Sap"
"HID842879",102.59876150379,17,"Tonle Sap"
"HID842900",109.358053012944,2,"Tonle Sap"
"HID842944",145.501313998362,21,"Plain"
"HID843003",186.485988827431,1,"Tonle Sap"
"HID843063",189.519720109341,22,"Tonle Sap"
"HID843068",122.086414570404,12,"Phnom Penh"
"HID843136",127.801091864095,5,"Mountain"
"HID843239",188.996834578228,14,"Plain"
"HID843414",101.406753881233,10,"Mountain"
"HID843436",133.745810212008,3,"Plain"
"HID843586",330.538691603843,15,"Tonle Sap"
"HID843693",227.796637200197,10,"Mountain"
"HID843714",212.44151051259,25,"Plain"
"HID843740",36.7070389272295,23,"Coastal"
"HID843744",39.0805104694077,25,"Plain"
"HID843813",132.237687765352,7,"Coastal"
"HID843834",48.9534675307968,3,"Plain"
"HID843874",139.673165669939,4,"Tonle Sap"
"HID844002",364.065423386716,8,"Plain"
"HID844079",207.065992867844,17,"Tonle Sap"
"HID844082",118.239583974646,3,"Plain"
"HID844088",110.26021935965,21,"Plain"
"HID844116",146.068491866671,2,"Tonle Sap"
"HID844220",171.598639213523,14,"Plain"
"HID844234",139.241176326571,17,"Tonle Sap"
"HID844240",32.7447478455435,9,"Coastal"
"HID844249",50.7418982399373,13,"Mountain"
"HID844288",147.494439496523,15,"Tonle Sap"
"HID844320",226.810323340957,17,"Tonle Sap"
"HID844329",158.591072074385,15,"Tonle Sap"
"HID844391",65.0315134983166,21,"Plain"
"HID844416",74.0857684929469,2,"Tonle Sap"
"HID844576",243.720250165345,8,"Plain"
"HID844615",194.459578785212,21,"Plain"
"HID844632",161.521882693395,15,"Tonle Sap"
"HID844670",102.59876150379,17,"Tonle Sap"
"HID844739",107.284755725351,7,"Coastal"
"HID844749",74.2926762393352,5,"Mountain"
"HID844750",239.118103780523,14,"Plain"
"HID844869",230.534249338974,6,"Tonle Sap"
"HID844894",281.099227854344,8,"Plain"
"HID844905",81.9140982740811,13,"Mountain"
"HID844922",48.9172603653583,8,"Plain"
"HID844957",82.4154347037835,12,"Phnom Penh"
"HID844965",134.243210339497,17,"Tonle Sap"
"HID844990",119.183981202549,22,"Tonle Sap"
"HID845009",138.044429808354,4,"Tonle Sap"
"HID845020",269.203865052657,15,"Tonle Sap"
"HID845050",62.1086553257935,20,"Plain"
"HID845196",174.836210263033,22,"Tonle Sap"
"HID845309",209.256375111026,17,"Tonle Sap"
"HID845430",149.041042589091,14,"Plain"
"HID845652",135.063762618511,3,"Plain"
"HID845772",69.5961207082253,20,"Plain"
"HID845781",130.74308972618,25,"Plain"
"HID845786",165.2963178275,5,"Mountain"
"HID845814",50.4672585519254,5,"Mountain"
"HID845852",67.2749731570686,5,"Mountain"
"HID845885",115.556533492567,10,"Mountain"
"HID845920",28.8538503105866,23,"Coastal"
"HID845992",260.108914042255,6,"Tonle Sap"
"HID846097",57.6341711110879,17,"Tonle Sap"
"HID846157",256.602807762024,7,"Coastal"
"HID846178",77.813782126079,18,"Coastal"
"HID846356",90.4524718122579,25,"Plain"
"HID846444",223.983243547066,22,"Tonle Sap"
"HID846484",69.5957219176169,2,"Tonle Sap"
"HID846555",299.636839429469,10,"Mountain"
"HID846583",140.402792730044,8,"Plain"
"HID846660",132.417633636764,3,"Plain"
"HID846671",240,NA,""
"HID846779",153.10124065017,5,"Mountain"
"HID846793",149.318366166267,25,"Plain"
"HID846899",229.292706683263,2,"Tonle Sap"
"HID847050",79.8888163161075,18,"Coastal"
"HID847206",160.426578869685,2,"Tonle Sap"
"HID847213",107.723306973886,12,"Phnom Penh"
"HID847239",105.890150344011,17,"Tonle Sap"
"HID847360",257.756346503468,8,"Plain"
"HID847448",161.412439782435,6,"Tonle Sap"
"HID847678",121.432483939485,16,"Mountain"
"HID847737",146.089849468412,21,"Plain"
"HID847827",118.934334028878,6,"Tonle Sap"
"HID847888",129.358206335786,21,"Plain"
"HID847958",232.581741410277,2,"Tonle Sap"
"HID848015",302.094493166123,17,"Tonle Sap"
"HID848032",124.651652259103,2,"Tonle Sap"
"HID848039",127.801091864095,5,"Mountain"
"HID848052",146.068491866671,2,"Tonle Sap"
"HID848089",100.573154097026,9,"Coastal"
"HID848135",223.291240919089,5,"Mountain"
"HID848159",276.488566956883,21,"Plain"
"HID848182",150.232704059707,3,"Plain"
"HID848202",118.239583974646,3,"Plain"
"HID848365",178.105702772496,20,"Plain"
"HID848511",33.8380384752176,14,"Plain"
"HID848530",99.1940228500053,20,"Plain"
"HID848573",56.6275465490309,10,"Mountain"
"HID848592",32.4012651581902,9,"Coastal"
"HID848683",181.289342327736,7,"Coastal"
"HID848685",218.282474477907,25,"Plain"
"HID848702",49.8894610906636,7,"Coastal"
"HID848784",82.6236626420961,14,"Plain"
"HID848800",93.1411472724664,8,"Plain"
"HID848928",31.0389189585775,12,"Phnom Penh"
"HID848991",115.157737969008,20,"Plain"
"HID849022",189.519720109341,22,"Tonle Sap"
"HID849028",43.1573336269444,8,"Plain"
"HID849100",129.434033769795,4,"Tonle Sap"
"HID849110",21.434131172566,24,"Tonle Sap"
"HID849144",127.801091864095,5,"Mountain"
"HID849151",137.346276075987,25,"Plain"
"HID849261",460.551386001611,4,"Tonle Sap"
"HID849351",83.2536905707393,14,"Plain"
"HID849354",244.209897618837,21,"Plain"
"HID849364",104.117580709291,21,"Plain"
"HID849440",153.872863448231,6,"Tonle Sap"
"HID849459",109.299657444996,4,"Tonle Sap"
"HID849477",84.7032733035317,8,"Plain"
"HID849551",49.2258349998684,25,"Plain"
"HID849569",130.767337123758,21,"Plain"
"HID849630",116.445153744945,16,"Mountain"
"HID849690",33.4978326619617,3,"Plain"
"HID849725",45.187270382144,20,"Plain"
"HID849743",105.618984786152,17,"Tonle Sap"
"HID849768",256.778916110279,14,"Plain"
"HID849866",156.455530189811,20,"Plain"
"HID849876",128.860129973071,4,"Tonle Sap"
"HID849891",228.808482886286,20,"Plain"
"HID849898",69.0458044550028,21,"Plain"
"HID849937",100.446579762506,3,"Plain"
"HID850025",139.241176326571,17,"Tonle Sap"
"HID850028",207.605577031022,13,"Mountain"
"HID850041",480.936142644886,8,"Plain"
"HID850134",139.312373533559,22,"Tonle Sap"
"HID850175",89.2281299359247,1,"Tonle Sap"
"HID850208",64.2763082635882,2,"Tonle Sap"
"HID850220",93.5453986262175,8,"Plain"
"HID850260",198.037135332209,14,"Plain"
"HID850313",223.291240919089,5,"Mountain"
"HID850369",188.113462163755,7,"Coastal"
"HID850375",21.434131172566,24,"Tonle Sap"
"HID850425",146.178318843717,17,"Tonle Sap"
"HID850487",21.3911587713299,24,"Tonle Sap"
"HID850511",128.513634893366,2,"Tonle Sap"
"HID850588",50.7885150637917,8,"Plain"
"HID850591",262.02694495904,4,"Tonle Sap"
"HID850651",149.403391914719,25,"Plain"
"HID850802",115.157737969008,20,"Plain"
"HID850869",122.411442847514,2,"Tonle Sap"
"HID850907",76.3729218297191,4,"Tonle Sap"
"HID850915",118.415653214868,20,"Plain"
"HID850952",62.622938924305,21,"Plain"
"HID850990",66.7665960744209,14,"Plain"
"HID851033",130.909580349323,8,"Plain"
"HID851067",166.454514444185,16,"Mountain"
"HID851070",170.12142737383,15,"Tonle Sap"
"HID851105",48.8345658281619,12,"Phnom Penh"
"HID851228",200.081469991578,3,"Plain"
"HID851246",223.291240919089,5,"Mountain"
"HID851301",255.031207166563,17,"Tonle Sap"
"HID851318",75.4063542908936,19,"Mountain"
"HID851374",107.759247680314,20,"Plain"
"HID851533",62.622938924305,21,"Plain"
"HID851569",120.250252953144,14,"Plain"
"HID851579",121.999772113291,2,"Tonle Sap"
"HID851642",166.015874885253,3,"Plain"
"HID851650",220.980914276082,14,"Plain"
"HID851675",155.340628641413,14,"Plain"
"HID851777",105.618984786152,17,"Tonle Sap"
"HID851808",72.771518587212,14,"Plain"
"HID851823",51.4314425901449,2,"Tonle Sap"
"HID851863",128.860129973071,4,"Tonle Sap"
"HID852071",109.741914177957,4,"Tonle Sap"
"HID852079",47.0790100524765,14,"Plain"
"HID852172",207.065992867844,17,"Tonle Sap"
"HID852286",136.609262069605,5,"Mountain"
"HID852310",74.2926762393352,5,"Mountain"
"HID852379",68.2612603835875,1,"Tonle Sap"
"HID852571",52.4678677473906,21,"Plain"
"HID852593",122.202559041927,3,"Plain"
"HID852599",162.24028861476,25,"Plain"
"HID852639",151.017069632935,13,"Mountain"
"HID852702",92.9168118141644,15,"Tonle Sap"
"HID852708",97.688153659994,6,"Tonle Sap"
"HID852752",282.274306520039,17,"Tonle Sap"
"HID852855",233.141179618217,1,"Tonle Sap"
"HID852873",146.515606227301,3,"Plain"
"HID852892",128.513634893366,2,"Tonle Sap"
"HID852945",179.73982354025,21,"Plain"
"HID852962",81.6785325723765,22,"Tonle Sap"
"HID852967",86.8634046617003,5,"Mountain"
"HID853028",102.430618616051,8,"Plain"
"HID853052",32.919258930798,24,"Tonle Sap"
"HID853074",29.4520745299935,8,"Plain"
"HID853101",155.568038992057,21,"Plain"
"HID853106",153.657606937721,2,"Tonle Sap"
"HID853110",112.591118054569,25,"Plain"
"HID853125",181.820694970017,14,"Plain"
"HID853336",123.834949070103,5,"Mountain"
"HID853340",115.910889028756,5,"Mountain"
"HID853357",118.631488532363,7,"Coastal"
"HID853407",228.696754878722,3,"Plain"
"HID853413",103.887969153621,5,"Mountain"
"HID853444",220.980914276082,14,"Plain"
"HID853448",58.7966131644153,9,"Coastal"
"HID853502",106.558295074132,14,"Plain"
"HID853548",275.030788538644,15,"Tonle Sap"
"HID853588",214.63551402847,15,"Tonle Sap"
"HID853603",38.4340173268201,25,"Plain"
"HID853642",61.3948948707143,21,"Plain"
"HID853654",178.060511715298,7,"Coastal"
"HID853708",198.349849058202,14,"Plain"
"HID853757",43.1027803272971,9,"Coastal"
"HID853799",28.8833722103842,7,"Coastal"
"HID853868",15.955238068398,24,"Tonle Sap"
"HID853903",252.769791217872,6,"Tonle Sap"
"HID854036",153.657606937721,2,"Tonle Sap"
"HID854086",364.065423386716,8,"Plain"
"HID854130",47.878746426821,23,"Coastal"
"HID854300",57.7284792271185,25,"Plain"
"HID854331",147.521084272572,12,"Phnom Penh"
"HID854385",33.7847813746279,8,"Plain"
"HID854451",113.521161336213,14,"Plain"
"HID854619",72.6843407220723,13,"Mountain"
"HID855019",24.9524060171746,25,"Plain"
"HID855031",60.9193671743852,14,"Plain"
"HID855080",160.169618589884,16,"Mountain"
"HID855092",18.6805378548033,24,"Tonle Sap"
"HID855131",237.575758287828,14,"Plain"
"HID855141",119.434250095412,4,"Tonle Sap"
"HID855214",166.634933843062,17,"Tonle Sap"
"HID855226",278.244927916166,17,"Tonle Sap"
"HID855256",89.547474188328,6,"Tonle Sap"
"HID855629",119.242933753914,6,"Tonle Sap"
"HID855674",265.10868198756,14,"Plain"
"HID855874",254.201391412048,15,"Tonle Sap"
"HID855887",160.534608400503,25,"Plain"
"HID856040",161.146513264105,14,"Plain"
"HID856076",69.8907475475049,4,"Tonle Sap"
"HID856080",98.1294938598208,1,"Tonle Sap"
"HID856228",32.7447478455435,9,"Coastal"
"HID856291",28.8833722103842,7,"Coastal"
"HID856340",218.282474477907,25,"Plain"
"HID856385",200.52714544109,14,"Plain"
"HID856487",203.278018054065,1,"Tonle Sap"
"HID856517",80.458523277621,9,"Coastal"
"HID856521",151.017069632935,13,"Mountain"
"HID856602",73.483568166637,17,"Tonle Sap"
"HID856614",170,NA,""
"HID856842",275.693011128355,14,"Plain"
"HID856898",99.6833220907229,6,"Tonle Sap"
"HID856914",88.1744461218584,13,"Mountain"
"HID856950",84.7032733035317,8,"Plain"
"HID856970",178.933758669304,7,"Coastal"
"HID857068",191.764671104866,17,"Tonle Sap"
"HID857084",139.420152235647,5,"Mountain"
"HID857085",39.0388647576771,24,"Tonle Sap"
"HID857236",146.258876018046,21,"Plain"
"HID857331",57.7760222851509,3,"Plain"
"HID857348",255.031207166563,17,"Tonle Sap"
"HID857349",260.108914042255,6,"Tonle Sap"
"HID857486",77.8695488910477,8,"Plain"
"HID857520",109.556724630262,8,"Plain"
"HID857525",172.058070267123,14,"Plain"
"HID857587",96.0876093839403,16,"Mountain"
"HID857619",157.197131659126,21,"Plain"
"HID857655",74.0249647532943,20,"Plain"
"HID857658",38.4340173268201,25,"Plain"
"HID857770",22.0195711911691,24,"Tonle Sap"
"HID857962",194.459578785211,21,"Plain"
"HID857967",90.3399031512527,18,"Coastal"
"HID857999",87.1095110757794,15,"Tonle Sap"
"HID858068",42.1557400179899,23,"Coastal"
"HID858155",167.592113693463,15,"Tonle Sap"
"HID858178",136.609262069605,5,"Mountain"
"HID858261",174.085530697882,7,"Coastal"
"HID858352",167.517817159697,8,"Plain"
"HID858355",58.004939319849,5,"Mountain"
"HID858372",156.250235186121,3,"Plain"
"HID858463",119.434250095412,4,"Tonle Sap"
"HID858568",226.165196037434,5,"Mountain"
"HID858636",250.972748145117,7,"Coastal"
"HID858647",202.532857970024,25,"Plain"
"HID858667",213.280036469585,6,"Tonle Sap"
"HID858679",152.262549004679,15,"Tonle Sap"
"HID858788",58.004939319849,5,"Mountain"
"HID858894",122.202559041927,3,"Plain"
"HID858960",209.256375111026,17,"Tonle Sap"
"HID858996",147.268418968288,13,"Mountain"
"HID859079",202.119584455737,20,"Plain"
"HID859088",106.458996171318,21,"Plain"
"HID859168",122.936957191832,16,"Mountain"
"HID859196",33.4978326619617,3,"Plain"
"HID859214",138.044429808354,4,"Tonle Sap"
"HID859242",28.8833722103842,7,"Coastal"
"HID859289",101.12434052308,2,"Tonle Sap"
"HID859319",121.56425056415,25,"Plain"
"HID859345",114.649693231379,14,"Plain"
"HID859362",56.6386048653721,8,"Plain"
"HID859385",213.694289328488,14,"Plain"
"HID859392",115.910889028756,5,"Mountain"
"HID859475",64.1332418135931,13,"Mountain"
"HID859528",101.493761129858,2,"Tonle Sap"
"HID859534",77.6796697366704,10,"Mountain"
"HID859549",174.55051127781,10,"Mountain"
"HID859586",248.426179599705,10,"Mountain"
"HID859673",122.814513204114,1,"Tonle Sap"
"HID859713",206.962256188831,8,"Plain"
"HID859835",350.281968007788,14,"Plain"
"HID859902",145.326966464903,3,"Plain"
"HID859915",107.523453017617,1,"Tonle Sap"
"HID859930",46.4480709193836,10,"Mountain"
"HID859944",118.606444677618,15,"Tonle Sap"
"HID859975",118.415653214868,20,"Plain"
"HID860001",145.998266630197,2,"Tonle Sap"
"HID860068",142.837776314405,1,"Tonle Sap"
"HID860109",83.6012219311861,1,"Tonle Sap"
"HID860130",299.636839429469,10,"Mountain"
"HID860154",202.7635694346,2,"Tonle Sap"
"HID860188",169.334386611636,5,"Mountain"
"HID860302",66.7665960744209,14,"Plain"
"HID860337",167.230614530325,5,"Mountain"
"HID860497",89.0127652310937,2,"Tonle Sap"
"HID860520",134.922727969981,5,"Mountain"
"HID860584",70.0349656043337,2,"Tonle Sap"
"HID860627",97.5607560098575,3,"Plain"
"HID860634",47.2930055527149,14,"Plain"
"HID860638",223.107968529593,15,"Tonle Sap"
"HID860648",81.7395142518404,3,"Plain"
"HID860692",290.554551969505,8,"Plain"
"HID860705",118.934334028878,6,"Tonle Sap"
"HID860779",315.988367123399,12,"Phnom Penh"
"HID860799",171.792254321971,25,"Plain"
"HID860809",255.023574464863,1,"Tonle Sap"
"HID860820",38.4340173268201,25,"Plain"
"HID860851",51.7508085325565,3,"Plain"
"HID860895",158.62299083893,17,"Tonle Sap"
"HID860934",196.360347613744,14,"Plain"
"HID861030",93.5453986262175,8,"Plain"
"HID861119",28.8538503105866,23,"Coastal"
"HID861135",150.502930673916,25,"Plain"
"HID861141",149.724489887689,6,"Tonle Sap"
"HID861158",148.126521697037,10,"Mountain"
"HID861248",128.760083288311,4,"Tonle Sap"
"HID861285",135.906775698661,8,"Plain"
"HID861301",18.6805378548033,24,"Tonle Sap"
"HID861425",171.792254321971,25,"Plain"
"HID861507",94.3351236341963,2,"Tonle Sap"
"HID861519",70,NA,""
"HID861586",161.621190317107,1,"Tonle Sap"
"HID861605",148.961133227906,20,"Plain"
"HID861636",27.5302791954221,23,"Coastal"
"HID861676",190.633278384116,6,"Tonle Sap"
"HID861680",281.099227854344,8,"Plain"
"HID861737",112.591118054569,25,"Plain"
"HID861749",135.187957499196,7,"Coastal"
"HID861841",136.104656447042,20,"Plain"
"HID861857",103.650030742432,8,"Plain"
"HID861886",212.706820826008,21,"Plain"
"HID861892",176.184585350841,1,"Tonle Sap"
"HID862105",172.985229939595,20,"Plain"
"HID862189",58.3531930885569,21,"Plain"
"HID862196",244.75044309361,4,"Tonle Sap"
"HID862249",156.455530189811,20,"Plain"
"HID862262",99.5092667896642,8,"Plain"
"HID862311",48.8345658281619,12,"Phnom Penh"
"HID862319",197.029829534147,3,"Plain"
"HID862479",276.069449628008,2,"Tonle Sap"
"HID862485",102.411534219018,2,"Tonle Sap"
"HID862541",270.341800612763,6,"Tonle Sap"
"HID862673",30,NA,""
"HID862681",78.2251556267788,21,"Plain"
"HID862715",73.483568166637,17,"Tonle Sap"
"HID862723",188.2303359665,7,"Coastal"
"HID862725",60.0067826356029,13,"Mountain"
"HID862729",145.222944759747,14,"Plain"
"HID862764",76.5636194125016,8,"Plain"
"HID862833",105.890150344011,17,"Tonle Sap"
"HID862890",113.681117169227,4,"Tonle Sap"
"HID862998",135.105818082286,17,"Tonle Sap"
"HID863129",134.829995020451,2,"Tonle Sap"
"HID863136",61.3948948707143,21,"Plain"
"HID863165",15.9530253487587,7,"Coastal"
"HID863202",143.223029052982,25,"Plain"
"HID863222",134.922727969981,5,"Mountain"
"HID863293",94.3351236341963,2,"Tonle Sap"
"HID863294",159.964527050527,21,"Plain"
"HID863295",67.2749731570686,5,"Mountain"
"HID863389",49.5545025517597,23,"Coastal"
"HID863426",99.9441754740005,8,"Plain"
"HID863515",72.5492691531499,8,"Plain"
"HID863526",123.605475681237,6,"Tonle Sap"
"HID863553",73.1771569293928,14,"Plain"
"HID863581",270.341800612763,6,"Tonle Sap"
"HID863707",302.994612161735,14,"Plain"
"HID863718",146.53975890802,5,"Mountain"
"HID863788",63.1582156938877,7,"Coastal"
"HID863948",117.099772392683,25,"Plain"
"HID863979",32.2504865587633,6,"Tonle Sap"
"HID864030",77.6796697366704,10,"Mountain"
"HID864108",55.2031315026871,7,"Coastal"
"HID864150",136.393321174178,17,"Tonle Sap"
"HID864154",122.491271422695,21,"Plain"
"HID864225",28.3645300801319,23,"Coastal"
"HID864251",233.141179618217,1,"Tonle Sap"
"HID864257",131.680987603034,21,"Plain"
"HID864294",263.111225880217,3,"Plain"
"HID864303",162.021875993387,7,"Coastal"
"HID864313",45.187270382144,20,"Plain"
"HID864370",92.3604440472789,14,"Plain"
"HID864493",150.157854525253,14,"Plain"
"HID864509",119.188085037318,8,"Plain"
"HID864555",190,NA,""
"HID864574",193.842907259721,14,"Plain"
"HID864611",154.238909501299,3,"Plain"
"HID864631",74.0532779060056,1,"Tonle Sap"
"HID864649",117.54076352294,7,"Coastal"
"HID864807",171.301924751007,3,"Plain"
"HID864823",227.245959121302,14,"Plain"
"HID864842",153.488287260654,2,"Tonle Sap"
"HID864903",57.7145954986176,11,"Mountain"
"HID865057",103.007606478253,20,"Plain"
"HID865111",148.521192241304,3,"Plain"
"HID865193",171.74542152089,1,"Tonle Sap"
"HID865197",70.3023469491367,5,"Mountain"
"HID865201",57.8768254721215,8,"Plain"
"HID865428",214.446555497673,25,"Plain"
"HID865544",88.3688678330484,11,"Mountain"
"HID865628",43.1573336269444,8,"Plain"
"HID865635",118.680028944787,7,"Coastal"
"HID865644",263.468398503545,8,"Plain"
"HID865725",270.637606300436,5,"Mountain"
"HID865727",165.08626551296,14,"Plain"
"HID865737",390.458324942846,21,"Plain"
"HID865780",203.278018054065,1,"Tonle Sap"
"HID865792",140.402792730044,8,"Plain"
"HID865846",48.9534675307968,3,"Plain"
"HID865880",105.587126757648,15,"Tonle Sap"
"HID865945",58.004939319849,5,"Mountain"
"HID865951",75.5147385632629,18,"Coastal"
"HID866102",100.694254812005,8,"Plain"
"HID866185",152.338311226026,21,"Plain"
"HID866237",235.195679904604,15,"Tonle Sap"
"HID866259",35.184116135188,3,"Plain"
"HID866352",270.637606300436,5,"Mountain"
"HID866388",243.720250165345,8,"Plain"
"HID866409",100.664037510018,14,"Plain"
"HID866459",195.17628705535,25,"Plain"
"HID866462",169.609292090562,3,"Plain"
"HID866470",648.326598195117,1,"Tonle Sap"
"HID866484",250.658931801362,14,"Plain"
"HID866549",104.195478425668,5,"Mountain"
"HID866550",31.0937796210023,24,"Tonle Sap"
"HID866568",74.5374123523491,18,"Coastal"
"HID866601",243.461403507515,6,"Tonle Sap"
"HID866611",190.633278384116,6,"Tonle Sap"
"HID866820",207.976243941295,14,"Plain"
"HID866828",61.3546578879705,2,"Tonle Sap"
"HID866831",146.033920043653,21,"Plain"
"HID866850",70.2739000779221,9,"Coastal"
"HID866857",63.447611720495,21,"Plain"
"HID866901",69.5263829384353,8,"Plain"
"HID866924",238.950264289894,20,"Plain"
"HID866927",77.8695488910477,8,"Plain"
"HID866940",69.4092136848099,5,"Mountain"
"HID866963",135.265271893018,25,"Plain"
"HID866998",125.841328685754,2,"Tonle Sap"
"HID867054",138.658469536398,21,"Plain"
"HID867075",237.361627278543,15,"Tonle Sap"
"HID867184",132.313168446735,2,"Tonle Sap"
"HID867185",164.219652140228,4,"Tonle Sap"
"HID867318",91.5112966660044,2,"Tonle Sap"
"HID867343",150.232704059707,3,"Plain"
"HID867383",178.105702772496,20,"Plain"
"HID867426",53.0470773885561,4,"Tonle Sap"
"HID867448",238.79522999575,25,"Plain"
"HID867477",98.697892295803,19,"Mountain"
"HID867518",75.1459677451077,20,"Plain"
"HID867523",128.561571714025,16,"Mountain"
"HID867527",94.3901675811004,20,"Plain"
"HID867665",135.265271893018,25,"Plain"
"HID867689",67.9454186391078,15,"Tonle Sap"
"HID867695",180.745413525956,14,"Plain"
"HID867748",174.836210263033,22,"Tonle Sap"
"HID867882",250.658931801362,14,"Plain"
"HID867951",158.62299083893,17,"Tonle Sap"
"HID867959",90.2952648513368,20,"Plain"
"HID868020",167.074661681257,4,"Tonle Sap"
"HID868097",89.5078096432252,4,"Tonle Sap"
"HID868115",99.5092667896642,8,"Plain"
"HID868295",28.5627368984588,9,"Coastal"
"HID868331",178.933758669304,7,"Coastal"
"HID868399",299.668745500778,4,"Tonle Sap"
"HID868442",77.813782126079,18,"Coastal"
"HID868456",171.992549295962,14,"Plain"
"HID868544",218.965977109848,25,"Plain"
"HID868713",94.7914937024,15,"Tonle Sap"
"HID868729",169.791314694752,6,"Tonle Sap"
"HID868871",124.763908219532,21,"Plain"
"HID868928",50.4672585519254,5,"Mountain"
"HID869013",137.876082942734,4,"Tonle Sap"
"HID869130",53.4037827608692,3,"Plain"
"HID869196",200.139147537022,7,"Coastal"
"HID869199",140.367068832209,1,"Tonle Sap"
"HID869288",78.2251556267788,21,"Plain"
"HID869346",214.446555497673,25,"Plain"
"HID869355",75.755510048357,13,"Mountain"
"HID869397",70.4344699444642,12,"Phnom Penh"
"HID869518",81.5423158415301,8,"Plain"
"HID869604",122.783590630996,7,"Coastal"
"HID869635",158.62299083893,17,"Tonle Sap"
"HID869798",155.840734388271,4,"Tonle Sap"
"HID870010",275.030788538644,15,"Tonle Sap"
"HID870020",185.881097678016,2,"Tonle Sap"
"HID870149",62.1086553257935,20,"Plain"
"HID870151",132.549062852679,3,"Plain"
"HID870177",57.8068815341142,21,"Plain"
"HID870334",148.87504142786,14,"Plain"
"HID870346",45.7320059997751,7,"Coastal"
"HID870400",170.235682916448,7,"Coastal"
"HID870431",101.406753881233,10,"Mountain"
"HID870457",139.314317703866,5,"Mountain"
"HID870531",194.459578785211,21,"Plain"
"HID870572",193.462867789983,5,"Mountain"
"HID870575",154.62330449294,15,"Tonle Sap"
"HID870635",260.108914042255,6,"Tonle Sap"
"HID870640",184.832822400518,2,"Tonle Sap"
"HID870657",98.697892295803,19,"Mountain"
"HID870708",108.93929497651,18,"Coastal"
"HID870715",122.202559041927,3,"Plain"
"HID870731",80.9203386708212,8,"Plain"
"HID870808",197.85727630183,6,"Tonle Sap"
"HID870840",223.291240919089,5,"Mountain"
"HID870879",34.6932459308639,7,"Coastal"
"HID870936",171.74542152089,1,"Tonle Sap"
"HID870995",188.216537928325,4,"Tonle Sap"
"HID871055",154.238909501299,3,"Plain"
"HID871094",139.673165669939,4,"Tonle Sap"
"HID871111",196.096894553439,14,"Plain"
"HID871155",239.941080696538,17,"Tonle Sap"
"HID871190",235.009923833066,25,"Plain"
"HID871389",107.747141259948,20,"Plain"
"HID871511",130.767337123758,21,"Plain"
"HID871768",215.753029096657,17,"Tonle Sap"
"HID871841",68.3119304910438,17,"Tonle Sap"
"HID872064",176.816165405826,14,"Plain"
"HID872065",168.058905095903,17,"Tonle Sap"
"HID872165",200.139147537022,7,"Coastal"
"HID872176",161.412439782435,6,"Tonle Sap"
"HID872202",57.8295636057901,9,"Coastal"
"HID872213",141.654167602157,5,"Mountain"
"HID872218",154.386948687145,15,"Tonle Sap"
