hhid,province,weight,zone
id_035833,8,28.699290342142,Plain
id_035840,6,98.9065676146205,Tonle Sap
id_035848,25,84.52003313681359,Plain
id_035865,11,92.66012712538949,Mountain
id_035884,5,64.7186320869571,Mountain
id_035912,21,175.165641337066,Plain
id_035917,5,199.873322714024,Mountain
id_035922,20,103.25507072413,Plain
id_035927,9,55.0763467463103,Coastal
id_035943,3,42.1389463785883,Plain
id_035945,14,54.0975469574944,Plain
id_035952,21,94.0707349586953,Plain
id_035964,14,144.691776200962,Plain
id_035982,21,204.032939029414,Plain
id_035983,21,40.847099854354,Plain
id_035988,2,90.8413278904226,Tonle Sap
id_036009,2,139.988347603529,Tonle Sap
id_036031,8,15.1945207663484,Plain
id_036043,14,69.41466788819569,Plain
id_036047,15,67.7522544114458,Tonle Sap
id_036048,4,167.029319032847,Tonle Sap
id_036053,1,190.02099387269,Tonle Sap
id_036056,15,221.385484369372,Tonle Sap
id_036088,17,196.816666148344,Tonle Sap
id_036090,4,139.560588293718,Tonle Sap
id_036099,23,27.7405923547908,Coastal
id_036100,7,118.130505532386,Coastal
id_036103,15,127.80538900341,Tonle Sap
id_036109,5,148.560817398609,Mountain
id_036140,2,61.808751877746,Tonle Sap
id_036150,9,47.2094475107627,Coastal
id_036164,17,83.40245956821499,Tonle Sap
id_036165,8,152.640689129424,Plain
id_036171,3,25.5387553809626,Plain
id_036186,7,170.369816021962,Coastal
id_036204,14,158.514006595345,Plain
id_036207,7,169.833110471127,Coastal
id_036208,7,98.31117968309,Coastal
id_036217,25,123.604283968272,Plain
id_036233,5,188.003602789701,Mountain
id_036238,2,167.1828091258,Tonle Sap
id_036245,1,128.603645466445,Tonle Sap
id_036267,3,114.670561171204,Plain
id_036275,2,91.8019422852517,Tonle Sap
id_036317,14,53.9015413525762,Plain
id_036328,24,34.8464564178835,Tonle Sap
id_036342,4,110.50478475084,Tonle Sap
id_036355,13,46.0385336381762,Mountain
id_036356,1,138.051829897838,Tonle Sap
id_036357,6,138.844467890352,Tonle Sap
id_036359,4,139.635259555513,Tonle Sap
id_036361,14,141.543545719955,Plain
id_036365,17,68.3190360292824,Tonle Sap
id_036369,25,108.286645719258,Plain
id_036371,18,54.5494947025888,Coastal
id_036372,25,107.602286752631,Plain
id_036384,24,65.2867007464769,Tonle Sap
id_036398,10,47.4409042820974,Mountain
id_036415,14,123.388304142659,Plain
id_036427,14,31.6118795737392,Plain
id_036434,8,38.1132230223503,Plain
id_036436,14,36.2849400324658,Plain
id_036438,1,238.415835658641,Tonle Sap
id_036440,11,82.22156342144881,Mountain
id_036445,25,94.0694681095252,Plain
id_036452,25,125.425957479367,Plain
id_036456,14,143.686763068163,Plain
id_036458,7,58.2105669176188,Coastal
id_036472,8,191.259082803067,Plain
id_036476,5,125.759166730949,Mountain
id_036477,2,205.697163825594,Tonle Sap
id_036491,8,29.7546729843932,Plain
id_036496,8,43.8390062110573,Plain
id_036516,14,144.691776200962,Plain
id_036545,25,14.8755258320792,Plain
id_036568,11,68.1313839214364,Mountain
id_036573,17,88.0758732509164,Tonle Sap
id_036593,15,188.431238528664,Tonle Sap
id_036605,19,18.2432760871132,Mountain
id_036607,13,61.3847115175685,Mountain
id_036622,2,79.0114177252612,Tonle Sap
id_036628,5,199.873322714024,Mountain
id_036646,3,32.5038704848614,Plain
id_036651,14,123.388304142659,Plain
id_036652,19,105.081270261772,Mountain
id_036653,17,156.052041216121,Tonle Sap
id_036655,14,158.256797037922,Plain
id_036658,14,22.1741300198404,Plain
id_036665,2,231.409309303793,Tonle Sap
id_036675,14,112.561784410406,Plain
id_036688,5,205.556489881311,Mountain
id_036725,2,90.6723207687662,Tonle Sap
id_036741,17,66.77088405314549,Tonle Sap
id_036763,25,182.7069974144,Plain
id_036774,5,65.5810765767319,Mountain
id_036776,4,53.0326808609498,Tonle Sap
id_036779,7,29.4398269468418,Coastal
id_036782,20,122.402898108985,Plain
id_036803,7,191.672317419952,Coastal
id_036809,17,90.9013649241285,Tonle Sap
id_036813,12,18.6676379164873,Phnom Penh
id_036849,10,84.4013612692019,Mountain
id_036850,2,20.7294708386052,Tonle Sap
id_036855,3,107.823234488961,Plain
id_036874,10,214.105951924029,Mountain
id_036877,4,92.4812330622628,Tonle Sap
id_036878,14,38.7039360346304,Plain
id_036899,8,53.8111693915161,Plain
id_036911,25,97.3231717815106,Plain
id_036918,6,175.335878664617,Tonle Sap
id_036932,4,110.50478475084,Tonle Sap
